weight,propeller_diameter,propeller_rpm_max,propeller_rpm_min,omega_rpm,voltage,thrust,torque,power,current,max_omega_rpm,max_voltage,max_thrust,max_torque,max_power,max_current,thrust_per_weight,power_per_weight,thrust_per_power,motor_name,propeller_name
16.632,1.2192,6000.0,2000.0,2182.05,500.0,274.39,25.17,8367.03,16.73,3693.85,913.85,191.95,78.4,42105.26,46.07,16.497715,503.06818,0.032794192,Reb50,48x4_2_4000_46_670
16.632,1.2192,6000.0,2000.0,2380.51,550.0,328.09,30.09,10695.62,19.45,3693.85,913.85,259.6,78.4,42105.26,46.07,19.72643,643.07477,0.030675173,Reb50,48x4_2_4000_46_670
16.632,1.2192,6000.0,2000.0,2574.86,600.0,386.18,35.4,13425.55,22.38,3693.85,913.85,329.32,78.4,42105.26,46.07,23.219095,807.212,0.028764557,Reb50,48x4_2_4000_46_670
16.632,1.2192,6000.0,2000.0,3479.88,850.0,729.44,68.35,34452.91,40.53,3693.85,913.85,601.8,78.4,42105.26,46.07,43.857624,2071.4834,0.021172088,Reb50,48x4_2_4000_46_670
16.632,1.2192,6000.0,2000.0,3648.11,900.0,808.06,76.15,40352.53,44.84,3693.85,913.85,622.31,78.4,42105.26,46.07,48.584656,2426.1982,0.020025015,Reb50,48x4_2_4000_46_670
16.64,1.2192,6000.0,2000.0,2108.15,500.0,310.87,32.22,10311.85,20.62,3324.16,852.51,283.59,84.42,42105.26,49.39,18.68209,619.7025,0.03014687,Reb50,48x5_2_4000_51_810
16.817,1.397,5400.0,1800.0,1934.57,500.0,429.88,48.8,14879.86,29.76,2674.53,748.63,303.18,96.85,42105.26,56.24,25.56223,884.8106,0.028890057,Reb50,55x5_2_3600_51_1080
16.817,1.397,5400.0,1800.0,2540.25,700.0,755.58,86.45,35359.21,50.51,2674.53,748.63,563.51,96.85,42105.26,56.24,44.929535,2102.5872,0.02136869,Reb50,55x5_2_3600_51_1080
16.822,1.397,5100.0,1700.0,1713.84,450.0,375.63,46.0,12698.55,28.22,2494.39,720.84,236.52,100.78,42105.26,58.41,22.329687,754.87756,0.029580543,Reb50,55x6_2_3400_51_1070
16.822,1.397,5100.0,1700.0,2303.69,650.0,689.31,85.17,32373.68,49.81,2494.39,720.84,491.39,100.78,42105.26,58.41,40.976696,1924.4846,0.021292297,Reb50,55x6_2_3400_51_1070
16.822,1.397,5100.0,1700.0,2438.71,700.0,775.75,96.15,39099.98,55.86,2494.39,720.84,558.08,100.78,42105.26,58.41,46.115208,2324.336,0.019840164,Reb50,55x6_2_3400_51_1070
17.031,1.5748,4800.0,1600.0,1682.68,450.0,434.29,48.98,13436.52,29.86,2388.21,704.69,212.12,103.21,42105.26,59.75,25.499971,788.9449,0.032321613,Reb50,62x5_2_3200_46_1150
17.031,1.5748,4800.0,1600.0,1831.41,500.0,517.1,58.65,17594.52,35.19,2388.21,704.69,291.36,103.21,42105.26,59.75,30.36228,1033.0879,0.029389832,Reb50,62x5_2_3200_46_1150
17.031,1.5748,4800.0,1600.0,1975.08,550.0,604.63,68.8,22432.02,40.79,2388.21,704.69,363.3,103.21,42105.26,59.75,35.50173,1317.1288,0.026953882,Reb50,62x5_2_3200_46_1150
17.031,1.5748,4800.0,1600.0,2114.8,600.0,697.25,79.34,27953.6,46.59,2388.21,704.69,425.7,103.21,42105.26,59.75,40.940052,1641.3364,0.02494312,Reb50,62x5_2_3200_46_1150
17.031,1.5748,4800.0,1600.0,2249.71,650.0,793.55,90.33,34220.42,52.65,2388.21,704.69,513.83,103.21,42105.26,59.75,46.594444,2009.3019,0.023189371,Reb50,62x5_2_3200_46_1150
17.031,1.5748,4800.0,1600.0,2376.53,700.0,891.45,102.09,41390.84,59.13,2388.21,704.69,513.83,103.21,42105.26,59.75,52.342785,2430.3235,0.021537375,Reb50,62x5_2_3200_46_1150
17.04,1.5748,4800.0,1600.0,1713.01,500.0,548.58,69.96,20710.23,41.42,2120.78,664.82,293.98,109.71,42105.26,63.33,32.19366,1215.389,0.026488358,Reb50,62x6_2_3200_51_1390
17.04,1.5748,4800.0,1600.0,1841.54,550.0,636.56,81.56,26297.43,47.81,2120.78,664.82,365.59,109.71,42105.26,63.33,37.356808,1543.2764,0.024206167,Reb50,62x6_2_3200_51_1390
17.04,1.5748,4800.0,1600.0,1965.53,600.0,728.19,93.59,32667.55,54.45,2120.78,664.82,426.25,109.71,42105.26,63.33,42.734154,1917.1097,0.022290928,Reb50,62x6_2_3200_51_1390
17.04,1.5748,4800.0,1600.0,2085.89,650.0,823.8,105.97,39824.88,61.27,2120.78,664.82,480.74,109.71,42105.26,63.33,48.34507,2337.1409,0.020685561,Reb50,62x6_2_3200_51_1390
17.304,1.7526,4500.0,1500.0,1563.46,500.0,632.21,84.24,24645.84,49.29,1834.04,623.45,354.16,117.34,42105.26,67.54,36.535484,1424.2858,0.025651794,Reb50,69x6_2_3000_51_1700
17.304,1.7526,4500.0,1500.0,1676.68,550.0,730.16,97.3,31069.68,56.49,1834.04,623.45,433.37,117.34,42105.26,67.54,42.196026,1795.5201,0.023500726,Reb50,69x6_2_3000_51_1700
17.304,1.7526,4500.0,1500.0,1785.44,600.0,831.29,110.79,38354.44,63.92,1834.04,623.45,509.57,117.34,42105.26,67.54,48.040337,2216.507,0.021673892,Reb50,69x6_2_3000_51_1700
17.313,1.7526,4200.0,1400.0,1452.28,500.0,641.02,94.85,27571.54,55.14,1647.86,597.4,281.94,122.68,42105.26,70.48,37.025356,1592.5339,0.023249336,Reb50,69x7_2_2800_51_1730
17.618,1.9304,3600.0,1200.0,1228.38,400.0,507.55,68.49,16244.7,40.61,1627.5,594.59,162.04,123.29,42105.26,70.81,28.808605,922.05133,0.031244036,Reb50,76x6_2_2400_41_1420
17.618,1.9304,3600.0,1200.0,1339.7,450.0,606.54,81.73,21559.71,47.91,1627.5,594.59,242.87,123.29,42105.26,70.81,34.42729,1223.7319,0.028133031,Reb50,76x6_2_2400_41_1420
17.618,1.9304,3600.0,1200.0,1445.58,500.0,709.36,95.49,27747.9,55.5,1627.5,594.59,308.77,123.29,42105.26,70.81,40.263367,1574.9745,0.025564456,Reb50,76x6_2_2400_41_1420
17.618,1.9304,3600.0,1200.0,1543.74,550.0,812.7,109.99,34917.96,63.49,1627.5,594.59,311.81,123.29,42105.26,70.81,46.12896,1981.948,0.023274556,Reb50,76x6_2_2400_41_1420
17.993,2.1082,3300.0,1100.0,1173.1,450.0,664.06,97.64,25505.57,56.68,1355.27,557.86,290.5,131.75,42105.26,75.48,36.906574,1417.5273,0.02603588,Reb50,83x7_2_2200_41_1710
17.993,2.1082,3300.0,1100.0,1260.38,500.0,769.6,113.18,32621.65,65.24,1355.27,557.86,383.62,131.75,42105.26,75.48,42.77219,1813.0189,0.023591695,Reb50,83x7_2_2200_41_1710
17.993,2.1082,3300.0,1100.0,1342.89,550.0,877.05,129.17,40732.12,74.06,1355.27,557.86,383.62,131.75,42105.26,75.48,48.743958,2263.776,0.021532146,Reb50,83x7_2_2200_41_1710
12.65,1.0414,6900.0,2300.0,2415.71,550.0,221.61,20.05,7257.59,13.2,3933.75,954.39,162.07,56.14,31578.95,33.09,17.518578,573.72253,0.03053493,Reb30,41x4_2_4600_51_580
12.65,1.0414,6900.0,2300.0,2616.37,600.0,260.92,23.58,9085.98,15.14,3933.75,954.39,207.27,56.14,31578.95,33.09,20.626087,718.2593,0.028716771,Reb30,41x4_2_4600_51_580
12.65,1.0414,6900.0,2300.0,3005.04,700.0,347.02,31.55,13676.64,19.54,3933.75,954.39,294.74,56.14,31578.95,33.09,27.432411,1081.1573,0.02537319,Reb30,41x4_2_4600_51_580
12.65,1.0414,6900.0,2300.0,3193.4,750.0,393.54,35.97,16478.44,21.97,3933.75,954.39,345.96,56.14,31578.95,33.09,31.109882,1302.6434,0.023882115,Reb30,41x4_2_4600_51_580
12.65,1.0414,6900.0,2300.0,3743.45,900.0,548.28,50.29,26877.36,29.86,3933.75,954.39,434.2,56.14,31578.95,33.09,43.342293,2124.6924,0.020399325,Reb30,41x4_2_4600_51_580
12.656,1.0414,6300.0,2100.0,2154.6,500.0,204.83,20.84,6817.11,13.63,3592.71,896.93,154.17,59.98,31578.95,35.21,16.184418,538.6465,0.030046457,Reb30,41x5_2_4200_51_560
12.656,1.0414,6300.0,2100.0,2726.73,650.0,330.99,33.58,13426.05,20.66,3592.71,896.93,287.92,59.98,31578.95,35.21,26.152813,1060.8446,0.02465282,Reb30,41x5_2_4200_51_560
12.656,1.0414,6300.0,2100.0,2910.05,700.0,378.33,38.36,16301.12,23.29,3592.71,896.93,331.78,59.98,31578.95,35.21,29.893332,1288.0151,0.023208834,Reb30,41x5_2_4200_51_560
12.782,1.2192,6000.0,2000.0,2115.74,500.0,257.56,23.62,7584.14,15.17,3355.12,857.59,155.08,62.91,31578.95,36.82,20.150211,593.34534,0.033960342,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,2303.07,550.0,306.53,28.11,9703.13,17.64,3355.12,857.59,210.58,62.91,31578.95,36.82,23.98138,759.1246,0.031590838,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,2486.03,600.0,358.97,32.91,12173.06,20.29,3355.12,857.59,267.42,62.91,31578.95,36.82,28.084024,952.35956,0.029488888,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,2664.73,650.0,414.8,38.02,15016.67,23.1,3355.12,857.59,319.8,62.91,31578.95,36.82,32.451885,1174.8295,0.027622635,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,2839.0,700.0,473.49,43.44,18264.42,26.09,3355.12,857.59,378.65,62.91,31578.95,36.82,37.0435,1428.9172,0.025924174,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,3007.29,750.0,534.38,49.3,21988.27,29.32,3355.12,857.59,378.65,62.91,31578.95,36.82,41.807228,1720.2527,0.024302958,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,3171.65,800.0,597.74,55.43,26158.37,32.7,3355.12,857.59,430.13,62.91,31578.95,36.82,46.7642,2046.5005,0.022850811,Reb30,48x4_2_4000_46_670
12.782,1.2192,6000.0,2000.0,3331.24,850.0,663.99,61.9,30826.68,36.27,3355.12,857.59,490.23,62.91,31578.95,36.82,51.94727,2411.7258,0.021539459,Reb30,48x4_2_4000_46_670
12.79,1.2192,6000.0,2000.0,2029.26,500.0,287.49,29.82,9290.97,18.58,3007.68,801.23,174.44,67.61,31578.95,39.41,22.477716,726.42456,0.030942949,Reb30,48x5_2_4000_51_810
12.79,1.2192,6000.0,2000.0,2203.34,550.0,340.36,35.26,11868.27,21.58,3007.68,801.23,223.78,67.61,31578.95,39.41,26.611416,927.93353,0.028678147,Reb30,48x5_2_4000_51_810
12.79,1.2192,6000.0,2000.0,2373.0,600.0,396.41,41.01,14849.89,24.75,3007.68,801.23,274.97,67.61,31578.95,39.41,30.993746,1161.0547,0.026694475,Reb30,48x5_2_4000_51_810
12.967,1.397,5400.0,1800.0,1835.74,500.0,386.01,43.68,13110.37,26.22,2405.49,707.31,234.46,77.11,31578.95,44.65,29.768644,1011.0565,0.029443106,Reb30,55x5_2_3600_51_1080
12.967,1.397,5400.0,1800.0,1979.93,550.0,450.85,51.26,16718.72,30.4,2405.49,707.31,283.64,77.11,31578.95,44.65,34.769028,1289.3282,0.026966777,Reb30,55x5_2_3600_51_1080
12.967,1.397,5400.0,1800.0,2118.97,600.0,518.42,59.2,20866.52,34.78,2405.49,707.31,287.07,77.11,31578.95,44.65,39.97995,1609.2018,0.024844583,Reb30,55x5_2_3600_51_1080
12.967,1.397,5400.0,1800.0,2254.54,650.0,589.43,67.4,25541.28,39.29,2405.49,707.31,331.21,77.11,31578.95,44.65,45.456158,1969.7139,0.023077544,Reb30,55x5_2_3600_51_1080
12.967,1.397,5400.0,1800.0,2386.52,700.0,663.38,75.85,30767.12,43.95,2405.49,707.31,377.01,77.11,31578.95,44.65,51.159096,2372.7246,0.021561328,Reb30,55x5_2_3600_51_1080
12.972,1.397,5100.0,1700.0,1764.28,500.0,398.55,48.8,14520.88,29.04,2238.86,682.28,228.03,80.08,31578.95,46.28,30.723867,1119.4017,0.027446683,Reb30,55x6_2_3400_51_1070
12.972,1.397,5100.0,1700.0,2160.29,650.0,603.64,74.15,27959.66,43.01,2238.86,682.28,331.47,80.08,31578.95,46.28,46.534073,2155.3855,0.021589676,Reb30,55x6_2_3400_51_1070
13.181,1.5748,4800.0,1600.0,1724.82,500.0,456.98,51.62,15299.66,30.6,2146.11,668.55,225.2,81.81,31578.95,47.24,34.6696,1160.736,0.029868638,Reb30,62x5_2_3200_46_1150
13.181,1.5748,4800.0,1600.0,1854.5,550.0,530.64,60.24,19441.81,35.35,2146.11,668.55,279.31,81.81,31578.95,47.24,40.257946,1474.9874,0.027293755,Reb30,62x5_2_3200_46_1150
13.181,1.5748,4800.0,1600.0,1979.96,600.0,607.74,69.16,24158.95,40.26,2146.11,668.55,279.31,81.81,31578.95,47.24,46.107277,1832.8617,0.025155894,Reb30,62x5_2_3200_46_1150
13.181,1.5748,4800.0,1600.0,2101.91,650.0,688.41,78.33,29457.59,45.32,2146.11,668.55,328.84,81.81,31578.95,47.24,52.227448,2234.8525,0.023369528,Reb30,62x5_2_3200_46_1150
13.19,1.5748,4800.0,1600.0,1600.0,500.0,476.89,60.56,17763.15,35.53,1895.62,632.21,215.68,86.73,31578.95,49.95,36.155422,1346.7134,0.026847152,Reb30,62x6_2_3200_51_1390
13.19,1.5748,4800.0,1600.0,1715.64,550.0,550.31,70.18,22456.5,40.83,1895.62,632.21,263.16,86.73,31578.95,49.95,41.72176,1702.5398,0.0245056,Reb30,62x6_2_3200_51_1390
13.19,1.5748,4800.0,1600.0,1826.51,600.0,625.92,80.15,27793.18,46.32,1895.62,632.21,271.08,86.73,31578.95,49.95,47.454132,2107.1401,0.022520633,Reb30,62x6_2_3200_51_1390
13.454,1.7526,4500.0,1500.0,1546.12,550.0,617.86,82.33,26136.93,47.52,1634.45,595.55,260.04,92.31,31578.95,53.02,45.92389,1942.6885,0.02363935,Reb30,69x6_2_3000_51_1700
13.768,1.9304,3600.0,1200.0,1232.6,450.0,511.13,68.97,18072.27,40.16,1452.51,570.81,240.24,96.48,31578.95,55.32,37.124493,1312.6285,0.028282557,Reb30,76x6_2_2400_41_1420
13.768,1.9304,3600.0,1200.0,1326.76,500.0,594.56,80.13,23156.01,46.31,1452.51,570.81,240.24,96.48,31578.95,55.32,43.184196,1681.8717,0.025676271,Reb30,76x6_2_2400_41_1420
13.768,1.9304,3600.0,1200.0,1416.66,550.0,680.42,91.6,28947.56,52.63,1452.51,570.81,301.77,96.48,31578.95,55.32,49.420395,2102.5247,0.023505263,Reb30,76x6_2_2400_41_1420
14.143,2.1082,3300.0,1100.0,1146.06,500.0,633.02,93.07,26722.48,53.44,1201.87,537.85,214.39,102.63,31578.95,58.71,44.758537,1889.4492,0.02368867,Reb30,83x7_2_2200_41_1710
6.623,0.8636,6900.0,2300.0,3550.79,600.0,211.34,15.65,8492.93,14.15,4477.64,797.62,170.74,25.67,17894.74,22.44,31.910011,1282.3389,0.024884228,Rex30,34x3_2_4600_41_250
6.623,0.8636,6900.0,2300.0,3794.95,650.0,242.44,18.01,10468.89,16.11,4477.64,797.62,200.58,25.67,17894.74,22.44,36.605766,1580.687,0.023158139,Rex30,34x3_2_4600_41_250
6.623,0.8636,6900.0,2300.0,4034.53,700.0,275.32,20.45,12687.82,18.13,4477.64,797.62,200.58,25.67,17894.74,22.44,41.570286,1915.721,0.021699551,Rex30,34x3_2_4600_41_250
6.623,0.8636,6900.0,2300.0,4265.48,750.0,309.22,23.05,15205.17,20.27,4477.64,797.62,229.9,25.67,17894.74,22.44,46.688812,2295.813,0.020336503,Rex30,34x3_2_4600_41_250
6.73,1.0414,6900.0,2300.0,2488.2,500.0,235.42,21.29,9408.18,18.82,3019.28,649.08,149.78,31.88,17894.74,27.57,34.980682,1397.9465,0.025022905,Rex30,41x4_2_4600_51_580
6.73,1.0414,6900.0,2300.0,2675.4,550.0,273.12,24.68,11889.29,21.62,3019.28,649.08,152.89,31.88,17894.74,27.57,40.582466,1766.6107,0.022971936,Rex30,41x4_2_4600_51_580
6.73,1.0414,6900.0,2300.0,2853.28,600.0,311.79,28.23,14733.84,24.56,3019.28,649.08,178.34,31.88,17894.74,27.57,46.32838,2189.2778,0.02116149,Rex30,41x4_2_4600_51_580
6.736,1.0414,6300.0,2100.0,2146.6,450.0,203.28,20.69,8243.23,18.32,2719.97,620.51,119.87,33.41,17894.74,28.84,30.178146,1223.7574,0.024660237,Rex30,41x5_2_4200_51_560
6.736,1.0414,6300.0,2100.0,2492.76,550.0,275.43,27.97,13387.24,24.34,2719.97,620.51,173.98,33.41,17894.74,28.84,40.88925,1987.4169,0.020574069,Rex30,41x5_2_4200_51_560
6.736,1.0414,6300.0,2100.0,2655.13,600.0,313.41,31.81,16506.72,27.51,2719.97,620.51,173.98,33.41,17894.74,28.84,46.527615,2450.5225,0.018986812,Rex30,41x5_2_4200_51_560
6.862,1.2192,6000.0,2000.0,2057.01,450.0,243.12,22.3,8844.41,19.65,2539.02,603.61,126.84,34.39,17894.74,29.65,35.429905,1288.8969,0.02748855,Rex30,48x4_2_4000_46_670
6.862,1.2192,6000.0,2000.0,2221.26,500.0,284.6,26.1,11398.47,22.8,2539.02,603.61,161.67,34.39,17894.74,29.65,41.47479,1661.1002,0.024968263,Rex30,48x4_2_4000_46_670
6.862,1.2192,6000.0,2000.0,2378.38,550.0,327.49,30.03,14325.37,26.05,2539.02,603.61,161.67,34.39,17894.74,29.65,47.725155,2087.6377,0.02286084,Rex30,48x4_2_4000_46_670
6.862,1.2192,6000.0,2000.0,2528.43,600.0,371.83,34.09,17640.37,29.4,2539.02,603.61,193.44,34.39,17894.74,29.65,54.186825,2570.733,0.021078356,Rex30,48x4_2_4000_46_670
6.87,1.2192,6000.0,2000.0,2023.99,500.0,285.96,29.66,12869.37,25.74,2230.41,575.44,125.83,36.14,17894.74,31.1,41.624454,1873.2708,0.022220202,Rex30,48x5_2_4000_51_810
3.618,0.6858,6900.0,2300.0,4696.87,300.0,206.24,16.2,12859.82,42.87,8545.36,667.11,0.0,68.33,105263.16,157.79,57.00387,3554.4001,0.01603755,Ret20,27x3_2_4600_41_140
3.618,0.6858,6900.0,2300.0,5361.66,350.0,270.29,21.2,18862.45,53.89,8545.36,667.11,0.0,68.33,105263.16,157.79,74.70702,5213.502,0.0143295275,Ret20,27x3_2_4600_41_140
3.618,0.6858,6900.0,2300.0,5988.18,400.0,338.63,26.77,26471.38,66.18,8545.36,667.11,0.0,68.33,105263.16,157.79,93.59591,7316.578,0.012792306,Ret20,27x3_2_4600_41_140
3.618,0.6858,6900.0,2300.0,6589.26,450.0,410.8,32.72,35685.36,79.3,8545.36,667.11,0.0,68.33,105263.16,157.79,113.543396,9863.283,0.0115117235,Ret20,27x3_2_4600_41_140
3.627,0.6858,7200.0,2400.0,4347.07,300.0,223.79,21.42,16311.83,54.37,7676.33,635.56,0.0,71.88,105263.16,165.62,61.70113,4497.334,0.013719491,Ret20,27x4_2_4800_51_200
3.627,0.6858,7200.0,2400.0,4930.75,350.0,288.48,27.63,23823.62,68.07,7676.33,635.56,0.0,71.88,105263.16,165.62,79.536804,6568.409,0.012108991,Ret20,27x4_2_4800_51_200
3.627,0.6858,7200.0,2400.0,5481.4,400.0,356.98,34.33,33139.47,82.85,7676.33,635.56,0.0,71.88,105263.16,165.62,98.422935,9136.882,0.010772049,Ret20,27x4_2_4800_51_200
3.627,0.6858,7200.0,2400.0,6010.2,450.0,429.59,41.36,44256.98,98.35,7676.33,635.56,0.0,71.88,105263.16,165.62,118.44224,12202.09,0.009706717,Ret20,27x4_2_4800_51_200
3.627,0.6858,7200.0,2400.0,6518.26,500.0,505.42,48.7,57265.47,114.53,7676.33,635.56,0.0,71.88,105263.16,165.62,139.34932,15788.66,0.008825912,Ret20,27x4_2_4800_51_200
3.627,0.6858,7200.0,2400.0,7010.99,550.0,584.72,56.27,72169.67,131.22,7676.33,635.56,0.0,71.88,105263.16,165.62,161.21312,19897.896,0.008102018,Ret20,27x4_2_4800_51_200
3.675,0.6858,7200.0,2400.0,4285.96,300.0,235.16,22.33,16914.9,56.38,7524.96,630.15,0.0,72.52,105263.16,167.04,63.989117,4602.694,0.013902536,Ret20,27x4_3_4800_51_210
3.675,0.6858,7200.0,2400.0,4850.36,350.0,301.73,28.83,24749.15,70.71,7524.96,630.15,0.0,72.52,105263.16,167.04,82.1034,6734.4624,0.012191529,Ret20,27x4_3_4800_51_210
3.675,0.6858,7200.0,2400.0,5394.08,400.0,373.66,35.64,34288.43,85.72,7524.96,630.15,0.0,72.52,105263.16,167.04,101.67619,9330.185,0.0108975535,Ret20,27x4_3_4800_51_210
3.675,0.6858,7200.0,2400.0,5910.56,450.0,449.18,42.85,45731.88,101.63,7524.96,630.15,0.0,72.52,105263.16,167.04,122.22585,12444.049,0.009822032,Ret20,27x4_3_4800_51_210
3.675,0.6858,7200.0,2400.0,6404.93,500.0,527.46,50.39,59129.38,118.26,7524.96,630.15,0.0,72.52,105263.16,167.04,143.52654,16089.627,0.008920439,Ret20,27x4_3_4800_51_210
3.675,0.6858,7200.0,2400.0,6885.19,550.0,609.53,58.15,74445.58,135.36,7524.96,630.15,0.0,72.52,105263.16,167.04,165.8585,20257.3,0.008187591,Ret20,27x4_3_4800_51_210
3.632,0.6858,6300.0,2100.0,4097.3,300.0,224.92,25.14,18776.62,62.59,6826.14,605.54,0.0,75.6,105263.16,173.83,61.92731,5169.7744,0.011978727,Ret20,27x5_2_4200_51_180
3.683,0.8636,6900.0,2300.0,3661.91,250.0,225.16,16.72,11004.01,44.02,7112.73,615.56,0.0,74.32,105263.16,171.0,61.134945,2987.7844,0.020461632,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,4249.94,300.0,306.87,22.87,17270.33,57.57,7112.73,615.56,0.0,74.32,105263.16,171.0,83.32066,4689.2017,0.017768623,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,4790.7,350.0,394.85,29.72,25435.98,72.67,7112.73,615.56,0.0,74.32,105263.16,171.0,107.20879,6906.321,0.015523287,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,5297.52,400.0,489.14,37.08,35558.91,88.9,7112.73,615.56,0.0,74.32,105263.16,171.0,132.81021,9654.876,0.013755765,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,5761.96,450.0,584.62,45.07,47931.52,106.51,7112.73,615.56,0.0,74.32,105263.16,171.0,158.73473,13014.26,0.012196984,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,6208.39,500.0,681.52,53.33,62362.08,124.72,7112.73,615.56,0.0,74.32,105263.16,171.0,185.0448,16932.414,0.010928436,Ret20,34x3_2_4600_41_250
3.683,0.8636,6900.0,2300.0,6635.45,550.0,778.51,61.88,78963.82,143.57,7112.73,615.56,0.0,74.32,105263.16,171.0,211.3793,21440.082,0.009859072,Ret20,34x3_2_4600_41_250
3.692,0.8636,7200.0,2400.0,3297.84,250.0,245.09,22.15,13998.05,55.99,6029.09,578.18,466.61,79.33,105263.16,182.06,66.38407,3791.4546,0.017508868,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,3798.98,300.0,327.52,29.59,21720.54,72.4,6029.09,578.18,582.86,79.33,105263.16,182.06,88.710724,5883.1367,0.015078815,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,4254.45,350.0,413.4,37.72,31610.01,90.31,6029.09,578.18,633.07,79.33,105263.16,182.06,111.97183,8561.758,0.013078135,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,4677.96,400.0,503.04,46.32,43711.07,109.28,6029.09,578.18,694.22,79.33,105263.16,182.06,136.25136,11839.401,0.011508297,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,5077.39,450.0,596.01,55.28,58064.88,129.03,6029.09,578.18,749.84,79.33,105263.16,182.06,161.43283,15727.216,0.010264552,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,5458.66,500.0,691.94,64.51,74693.1,149.39,6029.09,578.18,768.44,79.33,105263.16,182.06,187.41603,20231.066,0.009263774,Ret20,34x4_2_4800_51_370
3.692,0.8636,7200.0,2400.0,5825.95,550.0,790.37,73.95,93609.51,170.2,6029.09,578.18,804.0,79.33,105263.16,182.06,214.07639,25354.69,0.008443266,Ret20,34x4_2_4800_51_370
3.778,0.8636,6600.0,2200.0,3062.67,250.0,256.25,25.66,15931.96,63.73,5371.3,556.22,523.61,82.59,105263.16,189.25,67.82689,4217.0356,0.016084023,Ret20,34x4_3_4400_51_370
3.778,0.8636,6600.0,2200.0,3512.86,300.0,338.83,33.86,24544.11,81.81,5371.3,556.22,587.42,82.59,105263.16,189.25,89.68502,6496.5884,0.013804941,Ret20,34x4_3_4400_51_370
3.778,0.8636,6600.0,2200.0,3918.43,350.0,423.51,42.73,35478.62,101.37,5371.3,556.22,645.43,82.59,105263.16,189.25,112.09899,9390.847,0.011937048,Ret20,34x4_3_4400_51_370
3.778,0.8636,6600.0,2200.0,5330.88,550.0,793.48,81.34,102566.23,186.48,5371.3,556.22,803.05,82.59,105263.16,189.25,210.02647,27148.287,0.0077362694,Ret20,34x4_3_4400_51_370
3.699,0.8636,6300.0,2100.0,3034.36,250.0,245.91,26.08,16164.82,64.66,5311.3,554.25,486.67,82.9,105263.16,189.92,66.48013,4370.0513,0.015212665,Ret20,34x5_2_4200_51_340
3.781,0.8636,6300.0,2100.0,2971.68,250.0,256.54,27.02,16680.29,66.72,5133.04,548.41,511.51,83.82,105263.16,191.94,67.84978,4411.608,0.015379828,Ret20,34x5_3_4200_51_360
3.79,1.0414,6900.0,2300.0,2426.59,200.0,223.65,20.23,10351.35,51.76,4745.86,535.87,306.59,85.85,105263.16,196.43,59.010555,2731.2268,0.021605877,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,2868.55,250.0,315.25,28.56,17528.34,70.11,4745.86,535.87,438.56,85.85,105263.16,196.43,83.17942,4624.8916,0.01798516,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,3261.6,300.0,411.19,37.61,27023.64,90.08,4745.86,535.87,574.05,85.85,105263.16,196.43,108.4934,7130.248,0.015215937,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,3629.66,350.0,513.78,47.04,38803.27,110.87,4745.86,535.87,634.13,85.85,105263.16,196.43,135.56201,10238.33,0.013240636,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,3961.26,400.0,618.22,57.01,53141.36,132.85,4745.86,535.87,700.14,85.85,105263.16,196.43,163.11873,14021.467,0.0116334995,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,4267.66,450.0,724.73,67.36,70051.06,155.67,4745.86,535.87,720.51,85.85,105263.16,196.43,191.22163,18483.129,0.010345739,Ret20,41x4_2_4600_51_580
3.79,1.0414,6900.0,2300.0,4553.76,500.0,833.06,78.02,89576.38,179.15,4745.86,535.87,768.5,85.85,105263.16,196.43,219.80475,23634.93,0.009299996,Ret20,41x4_2_4600_51_580
3.922,1.2192,6000.0,2000.0,2148.47,200.0,265.8,24.38,12181.12,60.91,3924.98,509.98,261.01,90.38,105263.16,206.4,67.771545,3105.844,0.021820653,Ret20,48x4_2_4000_46_670
3.922,1.2192,6000.0,2000.0,2517.71,250.0,368.55,33.79,20413.6,81.65,3924.98,509.98,395.32,90.38,105263.16,206.4,93.96991,5204.8955,0.01805414,Ret20,48x4_2_4000_46_670
