surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
175788139.24611545,5.12409722434413e-07,4.68435243813608,67931040.45241986,0.0,-12550554.132754307,0.0,36470902.21127099,0.0,-12550554.132754307,0.0,54435529.74955396,49193630.699875526,0.0,0.0,0.0,9326972.501089118,0.0,0.0,0.0,46029009.79191643,naca_wing,360.0,3000.0,4000.0,1.0,3000.0,9995.76
516472674.693638,1.7365389465911848e-10,9.791713366075339,439935889.16009855,0.0,-66478194.37602777,0.0,247438221.40051055,0.0,-66478194.37602777,0.0,269594027.00357544,283268475.3028931,0.0,0.0,0.0,62562322.96638502,0.0,0.0,0.0,241385542.4266554,naca_wing,456.0,3800.0,8000.0,1.0,3800.0,9999.406
245134692.6536417,1.7365389465911848e-10,4.235737519169188,101123974.91282637,0.0,-12108373.243074436,0.0,34415767.17032398,0.0,-12108373.243074436,0.0,90358509.59755835,84181024.8361496,0.0,0.0,0.0,8819500.998746833,0.0,0.0,0.0,81705193.50265796,naca_wing,480.0,3200.0,4000.0,1.0,3200.0,9989.674
309360956.0282661,1.7365389465911848e-10,3.9269388501981104,139520062.21466374,0.0,-11576415.086506192,0.0,32602603.45792519,0.0,-11576415.086506192,0.0,130235291.92184299,123812306.81387131,0.0,0.0,0.0,8363178.010352721,0.0,0.0,0.0,121703621.87506297,naca_wing,594.0,3300.0,4000.0,1.0,3300.0,9978.182
344184479.63055444,1.7365389465911848e-10,2.5783321072940844,157853133.40477484,0.0,-6217183.436695855,0.0,16840043.643638067,0.0,-6217183.436695855,0.0,159223193.25132954,152051886.48503542,0.0,0.0,0.0,4375855.236796157,0.0,0.0,0.0,152560251.76422706,naca_wing,756.0,3600.0,3000.0,1.0,3600.0,9964.674
430494113.22418433,1.7365389465911848e-10,3.615012105989305,229756775.68843022,0.0,-11622600.696643773,0.0,32046008.901559897,0.0,-11622600.696643773,0.0,223242677.53182107,215296728.11880705,0.0,0.0,0.0,8244025.029941468,0.0,0.0,0.0,213900741.2298258,naca_wing,756.0,3600.0,4000.0,1.0,3600.0,9978.02
186379005.88509905,1.7365389465911848e-10,13.521420280676399,319448795.56816566,0.0,-72456933.3980381,0.0,321617851.74842596,0.0,-72456933.3980381,0.0,64152794.70985182,103106071.07734331,0.0,0.0,0.0,81008042.6592933,0.0,0.0,0.0,39885710.11154148,naca_wing,180.0,3000.0,8000.0,1.0,3000.0,9996.889
355801447.4023699,1.7365389465911848e-10,5.350422540387262,186586983.8435018,0.0,-20905321.261305176,0.0,62446022.55664379,0.0,-20905321.261305176,0.0,159859370.048992,153146842.96608144,0.0,0.0,0.0,15936784.313862922,0.0,0.0,0.0,146790272.68363148,naca_wing,525.0,3500.0,5000.0,1.0,3500.0,9999.383
380913978.1222305,1.7365389465911848e-10,3.669639094433878,189561377.73615688,0.0,-11142775.154096805,0.0,31130384.431545146,0.0,-11142775.154096805,0.0,181548967.3977887,174882821.35842136,0.0,0.0,0.0,7993132.597689329,0.0,0.0,0.0,173090271.94166842,naca_wing,714.0,3400.0,4000.0,1.0,3400.0,9929.219
298614310.3575877,1.7365389465911848e-10,2.8369805036448517,124587137.8722747,0.0,-7410934.049111871,0.0,20268667.363636337,0.0,-7410934.049111871,0.0,127833934.28004809,118203931.73907378,0.0,0.0,0.0,5281329.962510269,0.0,0.0,0.0,119229803.01212294,naca_wing,585.0,3900.0,3000.0,1.0,3900.0,9976.257
