BATTERY_VOLUME,BATTERY_WEIGHT,BATTERY_CAPACITY,BATTERY_CONT_DISCHARGE_RATE,SERIES_COUNT,PAR_COUNT,TOTAL_VOLUME,TOTAL_WEIGHT,TOTAL_ENERGY,TOTAL_VOLTAGE,TOTAL_CAPACITY,TOTAL_MAX_CURRENT,NAME
8.75e-05,0.004,1.0,25.0,66.0,190.0,1.09725,50.16,139194.0,732.6,190.0,4750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,191.0,1.103025,50.424,139926.6,732.6,191.0,4775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,193.0,1.114575,50.952,141391.8,732.6,193.0,4825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,194.0,1.12035,51.216,142124.4,732.6,194.0,4850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,196.0,1.1319,51.744,143589.6,732.6,196.0,4900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,197.0,1.137675,52.008,144322.2,732.6,197.0,4925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,198.0,1.14345,52.272,145054.8,732.6,198.0,4950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,199.0,1.149225,52.536,145787.4,732.6,199.0,4975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,200.0,1.155,52.8,146520.0,732.6,200.0,5000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,201.0,1.160775,53.064,147252.6,732.6,201.0,5025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,202.0,1.16655,53.328,147985.2,732.6,202.0,5050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,203.0,1.172325,53.592,148717.8,732.6,203.0,5075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,204.0,1.1781,53.856,149450.4,732.6,204.0,5100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,205.0,1.183875,54.12,150183.0,732.6,205.0,5125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,206.0,1.18965,54.384,150915.6,732.6,206.0,5150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,207.0,1.195425,54.648,151648.2,732.6,207.0,5175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,208.0,1.2012,54.912,152380.8,732.6,208.0,5200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,209.0,1.206975,55.176,153113.4,732.6,209.0,5225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,210.0,1.21275,55.44,153846.0,732.6,210.0,5250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,211.0,1.218525,55.704,154578.6,732.6,211.0,5275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,212.0,1.2243,55.968,155311.2,732.6,212.0,5300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,213.0,1.230075,56.232,156043.8,732.6,213.0,5325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,214.0,1.23585,56.496,156776.4,732.6,214.0,5350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,215.0,1.241625,56.76,157509.0,732.6,215.0,5375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,216.0,1.2474,57.024,158241.6,732.6,216.0,5400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,217.0,1.253175,57.288,158974.2,732.6,217.0,5425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,218.0,1.25895,57.552,159706.8,732.6,218.0,5450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,219.0,1.264725,57.816,160439.4,732.6,219.0,5475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,220.0,1.2705,58.08,161172.0,732.6,220.0,5500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,221.0,1.276275,58.344,161904.6,732.6,221.0,5525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,222.0,1.28205,58.608,162637.2,732.6,222.0,5550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,223.0,1.287825,58.872,163369.8,732.6,223.0,5575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,225.0,1.299375,59.4,164835.0,732.6,225.0,5625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,226.0,1.30515,59.664,165567.6,732.6,226.0,5650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,227.0,1.310925,59.928,166300.2,732.6,227.0,5675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,228.0,1.3167,60.192,167032.8,732.6,228.0,5700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,229.0,1.322475,60.456,167765.4,732.6,229.0,5725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,230.0,1.32825,60.72,168498.0,732.6,230.0,5750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,231.0,1.334025,60.984,169230.6,732.6,231.0,5775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,232.0,1.3398,61.248,169963.2,732.6,232.0,5800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,233.0,1.345575,61.512,170695.8,732.6,233.0,5825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,234.0,1.35135,61.776,171428.4,732.6,234.0,5850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,235.0,1.357125,62.04,172161.0,732.6,235.0,5875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,236.0,1.3629,62.304,172893.6,732.6,236.0,5900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,237.0,1.368675,62.568,173626.2,732.6,237.0,5925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,238.0,1.37445,62.832,174358.8,732.6,238.0,5950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,239.0,1.380225,63.096,175091.4,732.6,239.0,5975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,240.0,1.386,63.36,175824.0,732.6,240.0,6000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,241.0,1.391775,63.624,176556.6,732.6,241.0,6025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,242.0,1.39755,63.888,177289.2,732.6,242.0,6050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,243.0,1.403325,64.152,178021.8,732.6,243.0,6075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,244.0,1.4091,64.416,178754.4,732.6,244.0,6100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,245.0,1.414875,64.68,179487.0,732.6,245.0,6125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,246.0,1.42065,64.944,180219.6,732.6,246.0,6150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,247.0,1.426425,65.208,180952.2,732.6,247.0,6175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,248.0,1.4322,65.472,181684.8,732.6,248.0,6200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,249.0,1.437975,65.736,182417.4,732.6,249.0,6225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,250.0,1.44375,66.0,183150.0,732.6,250.0,6250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,251.0,1.449525,66.264,183882.6,732.6,251.0,6275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,252.0,1.4553,66.528,184615.2,732.6,252.0,6300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,253.0,1.461075,66.792,185347.8,732.6,253.0,6325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,254.0,1.46685,67.056,186080.4,732.6,254.0,6350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,255.0,1.472625,67.32,186813.0,732.6,255.0,6375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,257.0,1.484175,67.848,188278.2,732.6,257.0,6425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,258.0,1.48995,68.112,189010.8,732.6,258.0,6450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,259.0,1.495725,68.376,189743.4,732.6,259.0,6475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,261.0,1.507275,68.904,191208.6,732.6,261.0,6525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,262.0,1.51305,69.168,191941.2,732.6,262.0,6550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,263.0,1.518825,69.432,192673.8,732.6,263.0,6575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,264.0,1.5246,69.696,193406.4,732.6,264.0,6600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,265.0,1.530375,69.96,194139.0,732.6,265.0,6625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,266.0,1.53615,70.224,194871.6,732.6,266.0,6650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,267.0,1.541925,70.488,195604.2,732.6,267.0,6675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,268.0,1.5477,70.752,196336.8,732.6,268.0,6700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,269.0,1.553475,71.016,197069.4,732.6,269.0,6725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,270.0,1.55925,71.28,197802.0,732.6,270.0,6750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,271.0,1.565025,71.544,198534.6,732.6,271.0,6775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,272.0,1.5708,71.808,199267.2,732.6,272.0,6800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,273.0,1.576575,72.072,199999.8,732.6,273.0,6825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,274.0,1.58235,72.336,200732.4,732.6,274.0,6850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,275.0,1.588125,72.6,201465.0,732.6,275.0,6875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,276.0,1.5939,72.864,202197.6,732.6,276.0,6900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,277.0,1.599675,73.128,202930.2,732.6,277.0,6925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,278.0,1.60545,73.392,203662.8,732.6,278.0,6950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,279.0,1.611225,73.656,204395.4,732.6,279.0,6975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,280.0,1.617,73.92,205128.0,732.6,280.0,7000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,281.0,1.622775,74.184,205860.6,732.6,281.0,7025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,282.0,1.62855,74.448,206593.2,732.6,282.0,7050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,283.0,1.634325,74.712,207325.8,732.6,283.0,7075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,284.0,1.6401,74.976,208058.4,732.6,284.0,7100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,285.0,1.645875,75.24,208791.0,732.6,285.0,7125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,286.0,1.65165,75.504,209523.6,732.6,286.0,7150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,287.0,1.657425,75.768,210256.2,732.6,287.0,7175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,289.0,1.668975,76.296,211721.4,732.6,289.0,7225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,290.0,1.67475,76.56,212454.0,732.6,290.0,7250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,291.0,1.680525,76.824,213186.6,732.6,291.0,7275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,292.0,1.6863,77.088,213919.2,732.6,292.0,7300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,293.0,1.692075,77.352,214651.8,732.6,293.0,7325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,294.0,1.69785,77.616,215384.4,732.6,294.0,7350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,295.0,1.703625,77.88,216117.0,732.6,295.0,7375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,296.0,1.7094,78.144,216849.6,732.6,296.0,7400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,297.0,1.715175,78.408,217582.2,732.6,297.0,7425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,298.0,1.72095,78.672,218314.8,732.6,298.0,7450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,299.0,1.726725,78.936,219047.4,732.6,299.0,7475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,300.0,1.7325,79.2,219780.0,732.6,300.0,7500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,301.0,1.738275,79.464,220512.6,732.6,301.0,7525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,302.0,1.74405,79.728,221245.2,732.6,302.0,7550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,303.0,1.749825,79.992,221977.8,732.6,303.0,7575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,304.0,1.7556,80.256,222710.4,732.6,304.0,7600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,305.0,1.761375,80.52,223443.0,732.6,305.0,7625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,306.0,1.76715,80.784,224175.6,732.6,306.0,7650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,307.0,1.772925,81.048,224908.2,732.6,307.0,7675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,308.0,1.7787,81.312,225640.8,732.6,308.0,7700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,309.0,1.784475,81.576,226373.4,732.6,309.0,7725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,310.0,1.79025,81.84,227106.0,732.6,310.0,7750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,311.0,1.796025,82.104,227838.6,732.6,311.0,7775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,312.0,1.8018,82.368,228571.2,732.6,312.0,7800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,313.0,1.807575,82.632,229303.8,732.6,313.0,7825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,314.0,1.81335,82.896,230036.4,732.6,314.0,7850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,315.0,1.819125,83.16,230769.0,732.6,315.0,7875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,316.0,1.8249,83.424,231501.6,732.6,316.0,7900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,317.0,1.830675,83.688,232234.2,732.6,317.0,7925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,318.0,1.83645,83.952,232966.8,732.6,318.0,7950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,319.0,1.842225,84.216,233699.4,732.6,319.0,7975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,321.0,1.853775,84.744,235164.6,732.6,321.0,8025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,322.0,1.85955,85.008,235897.2,732.6,322.0,8050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,323.0,1.865325,85.272,236629.8,732.6,323.0,8075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,324.0,1.8711,85.536,237362.4,732.6,324.0,8100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,326.0,1.88265,86.064,238827.6,732.6,326.0,8150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,327.0,1.888425,86.328,239560.2,732.6,327.0,8175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,328.0,1.8942,86.592,240292.8,732.6,328.0,8200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,329.0,1.899975,86.856,241025.4,732.6,329.0,8225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,330.0,1.90575,87.12,241758.0,732.6,330.0,8250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,331.0,1.911525,87.384,242490.6,732.6,331.0,8275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,332.0,1.9173,87.648,243223.2,732.6,332.0,8300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,333.0,1.923075,87.912,243955.8,732.6,333.0,8325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,334.0,1.92885,88.176,244688.4,732.6,334.0,8350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,335.0,1.934625,88.44,245421.0,732.6,335.0,8375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,336.0,1.9404,88.704,246153.6,732.6,336.0,8400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,337.0,1.946175,88.968,246886.2,732.6,337.0,8425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,338.0,1.95195,89.232,247618.8,732.6,338.0,8450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,339.0,1.957725,89.496,248351.4,732.6,339.0,8475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,340.0,1.9635,89.76,249084.0,732.6,340.0,8500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,341.0,1.969275,90.024,249816.6,732.6,341.0,8525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,342.0,1.97505,90.288,250549.2,732.6,342.0,8550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,343.0,1.980825,90.552,251281.8,732.6,343.0,8575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,344.0,1.9866,90.816,252014.4,732.6,344.0,8600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,345.0,1.992375,91.08,252747.0,732.6,345.0,8625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,346.0,1.99815,91.344,253479.6,732.6,346.0,8650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,347.0,2.003925,91.608,254212.2,732.6,347.0,8675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,348.0,2.0097,91.872,254944.8,732.6,348.0,8700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,349.0,2.015475,92.136,255677.4,732.6,349.0,8725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,350.0,2.02125,92.4,256410.0,732.6,350.0,8750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,351.0,2.027025,92.664,257142.6,732.6,351.0,8775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,353.0,2.038575,93.192,258607.8,732.6,353.0,8825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,354.0,2.04435,93.456,259340.4,732.6,354.0,8850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,355.0,2.050125,93.72,260073.0,732.6,355.0,8875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,356.0,2.0559,93.984,260805.6,732.6,356.0,8900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,357.0,2.061675,94.248,261538.2,732.6,357.0,8925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,358.0,2.06745,94.512,262270.8,732.6,358.0,8950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,359.0,2.073225,94.776,263003.4,732.6,359.0,8975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,360.0,2.079,95.04,263736.0,732.6,360.0,9000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,361.0,2.084775,95.304,264468.6,732.6,361.0,9025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,362.0,2.09055,95.568,265201.2,732.6,362.0,9050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,363.0,2.096325,95.832,265933.8,732.6,363.0,9075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,364.0,2.1021,96.096,266666.4,732.6,364.0,9100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,365.0,2.107875,96.36,267399.0,732.6,365.0,9125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,366.0,2.11365,96.624,268131.6,732.6,366.0,9150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,367.0,2.119425,96.888,268864.2,732.6,367.0,9175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,368.0,2.1252,97.152,269596.8,732.6,368.0,9200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,369.0,2.130975,97.416,270329.4,732.6,369.0,9225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,370.0,2.13675,97.68,271062.0,732.6,370.0,9250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,371.0,2.142525,97.944,271794.6,732.6,371.0,9275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,372.0,2.1483,98.208,272527.2,732.6,372.0,9300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,373.0,2.154075,98.472,273259.8,732.6,373.0,9325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,374.0,2.15985,98.736,273992.4,732.6,374.0,9350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,375.0,2.165625,99.0,274725.0,732.6,375.0,9375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,376.0,2.1714,99.264,275457.6,732.6,376.0,9400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,377.0,2.177175,99.528,276190.2,732.6,377.0,9425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,378.0,2.18295,99.792,276922.8,732.6,378.0,9450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,379.0,2.188725,100.056,277655.4,732.6,379.0,9475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,380.0,2.1945,100.32,278388.0,732.6,380.0,9500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,381.0,2.200275,100.584,279120.6,732.6,381.0,9525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,382.0,2.20605,100.848,279853.2,732.6,382.0,9550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,383.0,2.211825,101.112,280585.8,732.6,383.0,9575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,385.0,2.223375,101.64,282051.0,732.6,385.0,9625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,386.0,2.22915,101.904,282783.6,732.6,386.0,9650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,387.0,2.234925,102.168,283516.2,732.6,387.0,9675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,388.0,2.2407,102.432,284248.8,732.6,388.0,9700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,389.0,2.246475,102.696,284981.4,732.6,389.0,9725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,391.0,2.258025,103.224,286446.6,732.6,391.0,9775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,392.0,2.2638,103.488,287179.2,732.6,392.0,9800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,393.0,2.269575,103.752,287911.8,732.6,393.0,9825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,394.0,2.27535,104.016,288644.4,732.6,394.0,9850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,395.0,2.281125,104.28,289377.0,732.6,395.0,9875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,396.0,2.2869,104.544,290109.6,732.6,396.0,9900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,397.0,2.292675,104.808,290842.2,732.6,397.0,9925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,398.0,2.29845,105.072,291574.8,732.6,398.0,9950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,399.0,2.304225,105.336,292307.4,732.6,399.0,9975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,400.0,2.31,105.6,293040.0,732.6,400.0,10000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,401.0,2.315775,105.864,293772.6,732.6,401.0,10025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,402.0,2.32155,106.128,294505.2,732.6,402.0,10050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,403.0,2.327325,106.392,295237.8,732.6,403.0,10075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,404.0,2.3331,106.656,295970.4,732.6,404.0,10100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,405.0,2.338875,106.92,296703.0,732.6,405.0,10125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,406.0,2.34465,107.184,297435.6,732.6,406.0,10150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,407.0,2.350425,107.448,298168.2,732.6,407.0,10175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,408.0,2.3562,107.712,298900.8,732.6,408.0,10200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,409.0,2.361975,107.976,299633.4,732.6,409.0,10225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,410.0,2.36775,108.24,300366.0,732.6,410.0,10250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,411.0,2.373525,108.504,301098.6,732.6,411.0,10275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,412.0,2.3793,108.768,301831.2,732.6,412.0,10300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,413.0,2.385075,109.032,302563.8,732.6,413.0,10325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,414.0,2.39085,109.296,303296.4,732.6,414.0,10350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,415.0,2.396625,109.56,304029.0,732.6,415.0,10375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,417.0,2.408175,110.088,305494.2,732.6,417.0,10425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,418.0,2.41395,110.352,306226.8,732.6,418.0,10450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,419.0,2.419725,110.616,306959.4,732.6,419.0,10475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,66.0,420.0,2.4255,110.88,307692.0,732.6,420.0,10500.0,Vitaly Beta
