Battery,Motor,Propeller,Battery_Weight,Battery_Capacity,Motor_Weight,Propeller_Weight,MV_omega_rad,MV_omega_RPM,MV_Voltage,MV_Thrust,MV_Torque,MV_Power,MV_Current,MV_Efficiency,MP_omega_rad,MP_omega_RPM,MP_Voltage,MP_Thrust,MP_Torque,MP_Power,MP_Current,MP_Efficiency,MC_omega_rad,MC_omega_RPM,MC_Voltage,MC_Thrust,MC_Torque,MC_Power,MC_Current,MC_Efficiency,MaxPower,MaxCur,PeakCur,ContCur,Aircraft_Weight,Aircraft_Thrust,Aircraft_Thrust2Weight,Aircraft_FlightTime
Eagle 043 Ah Ag,KDE6213XF-185,41x26_6_600_41_50,1.7,0.43,0.415,0.922,49.86,476.16,28.00,25.87,18.19,10408.37,371.73,9.17,35.84,342.20,15.04,14.79,9.42,2900.00,192.83,12.25,18.60,177.62,4.56,14.77,2.55,240.01,52.63,20.79,2755.00,50.00,0.01,0.01,7.3952323558705615,14.77,0.20359151024645644,0.001634049021470644
Eagle 043 Ah Ag,KDE6213XF-185,41x32_3_600_51_50,1.7,0.43,0.415,0.568,48.71,465.10,28.00,20.97,18.23,10432.85,372.60,8.96,35.01,334.30,15.02,12.56,9.44,2900.00,193.12,11.99,18.17,173.54,4.54,12.55,2.55,238.84,52.63,20.42,2755.00,50.00,0.01,0.01,5.979232355870561,12.55,0.21395837352089014,0.001634049021470644
Eagle 043 Ah Ag,KDE6213XF-185,41x4_2_4600_51_580,1.7,0.43,0.415,0.3,201.20,1921.28,28.00,138.89,12.59,7210.69,257.52,36.99,156.51,1494.54,18.69,284.33,7.57,2900.00,155.15,43.03,91.19,870.81,8.31,280.98,2.55,437.21,52.63,55.96,2755.00,50.00,0.01,0.01,4.907232355870562,138.89,2.8851297456495306,0.0003339546442994719
Eagle 043 Ah Ag,KDE6213XF-185,41x5_2_4200_51_560,1.7,0.43,0.415,0.306,180.85,1727.00,28.00,130.83,13.35,7640.60,272.88,33.25,138.64,1323.96,18.11,277.02,7.82,2900.00,160.13,39.35,79.34,757.62,7.70,274.86,2.55,405.01,52.63,52.56,2755.00,50.00,0.01,0.01,4.931232355870562,130.83,2.704474353440694,0.00031515684549985343
Eagle 043 Ah Ag,KDE6213XF-185,41x5_3_3800_51_560,1.7,0.43,0.415,0.442,157.11,1500.31,28.00,123.37,14.22,8142.20,290.79,28.89,118.60,1132.51,17.47,283.65,8.10,2900.00,165.96,34.89,66.51,635.13,7.03,281.94,2.55,370.16,52.63,48.21,2755.00,50.00,0.01,0.01,5.475232355870562,123.37,2.2968783967512336,0.0002957460710478352
Eagle 043 Ah Ag,KDE6213XF-185,41x6_2_3400_51_500,1.7,0.43,0.415,0.319,143.60,1371.31,28.00,111.23,14.72,8427.63,300.99,26.41,107.60,1027.54,17.13,245.55,8.27,2900.00,169.27,32.29,59.75,570.59,6.68,244.75,2.55,351.80,52.63,45.57,2755.00,50.00,0.01,0.01,4.983232355870562,111.23,2.2753163737057482,0.0002857237781986113
Eagle 043 Ah Ag,KDE6213XF-185,41x6_3_3400_51_530,1.7,0.43,0.415,0.45,138.77,1325.11,28.00,112.92,14.90,8529.87,304.64,25.52,103.68,990.02,17.01,266.75,8.33,2900.00,170.47,31.33,57.33,547.50,6.56,265.58,2.55,345.24,52.63,44.56,2755.00,50.00,0.01,0.01,5.507232355870562,112.92,2.09010672150854,0.00028230042016806725
Eagle 043 Ah Ag,KDE6213XF-185,41x6_4_3200_51_530,1.7,0.43,0.415,0.585,126.74,1210.29,28.00,107.43,15.35,8783.93,313.71,23.31,94.04,898.00,16.72,269.85,8.47,2900.00,173.46,28.92,51.49,491.71,6.26,269.17,2.55,329.36,52.63,41.95,2755.00,50.00,0.01,0.01,6.047232355870562,107.43,1.8109226985069136,0.0002741385355901948
Eagle 043 Ah Ag,KDE6213XF-185,41x7_2_2800_51_430,1.7,0.43,0.415,0.331,119.04,1136.79,28.00,93.06,15.63,8946.58,319.52,21.89,88.01,840.40,16.54,203.02,8.57,2900.00,175.36,27.36,47.93,457.71,6.07,202.74,2.55,319.69,52.63,40.23,2755.00,50.00,0.01,0.01,5.031232355870562,93.06,1.8854701713470503,0.0002691537305958939
Eagle 043 Ah Ag,KDE6213XF-185,41x7_3_2800_51_460,1.7,0.43,0.415,0.464,114.33,1091.72,28.00,94.56,15.81,9046.29,323.08,21.03,84.32,805.21,16.43,223.62,8.62,2900.00,176.53,26.39,45.76,437.01,5.96,223.22,2.55,313.80,52.63,39.13,2755.00,50.00,0.01,0.01,5.563232355870562,94.56,1.732651651825258,0.000266187941067228
Eagle 043 Ah Ag,KDE6213XF-185,41x7_4_2800_51_490,1.7,0.43,0.415,0.597,110.16,1051.99,28.00,95.33,15.96,9134.21,326.22,20.26,81.09,774.35,16.33,242.93,8.67,2900.00,177.57,25.53,43.88,418.98,5.86,242.67,2.55,308.67,52.63,38.14,2755.00,50.00,0.01,0.01,6.095232355870562,95.33,1.5943010042758217,0.0002636257740175342
Eagle 043 Ah Ag,KDE6213XF-185,41x7_5_2800_51_500,1.7,0.43,0.415,0.727,108.63,1037.37,28.00,95.90,16.02,9166.56,327.38,19.98,79.91,763.10,16.30,251.23,8.69,2900.00,177.95,25.21,43.20,412.49,5.83,250.85,2.55,306.82,52.63,37.77,2755.00,50.00,0.01,0.01,6.615232355870562,95.9,1.4777620068203339,0.00026269167328486775
Eagle 043 Ah Ag,KDE6213XF-185,41x8_2_2400_51_380,1.7,0.43,0.415,0.342,103.35,986.88,28.00,79.81,16.21,9278.27,331.37,19.01,75.84,724.25,16.18,169.85,8.76,2900.00,179.27,24.11,40.85,390.04,5.71,169.75,2.55,300.44,52.63,36.48,2755.00,50.00,0.01,0.01,5.075232355870562,79.81,1.602995759101533,0.00025952862359296256
Eagle 043 Ah Ag,KDE6213XF-185,41x8_3_2400_51_400,1.7,0.43,0.415,0.473,99.96,954.58,28.00,81.17,16.34,9349.76,333.92,18.39,73.23,699.31,16.10,184.63,8.80,2900.00,180.12,23.39,39.33,375.58,5.63,184.53,2.55,296.32,52.63,35.61,2755.00,50.00,0.01,0.01,5.599232355870562,81.17,1.477740065766543,0.000257546717776713
Eagle 043 Ah Ag,KDE6213XF-185,41x8_4_2400_51_430,1.7,0.43,0.415,0.608,95.88,915.61,28.00,81.79,16.49,9435.99,337.00,17.64,70.13,669.71,16.01,202.16,8.85,2900.00,181.14,22.52,37.57,358.77,5.54,201.97,2.55,291.54,52.63,34.58,2755.00,50.00,0.01,0.01,6.139232355870561,81.79,1.3580542846416577,0.00025519287833827896
Eagle 043 Ah Ag,KDE6213XF-185,41x8_5_2400_51_440,1.7,0.43,0.415,0.738,94.36,901.06,28.00,82.32,16.55,9468.17,338.15,17.36,68.94,658.36,15.98,210.16,8.87,2900.00,181.53,22.19,36.87,352.10,5.50,210.07,2.55,289.64,52.63,34.16,2755.00,50.00,0.01,0.01,6.659232355870562,82.32,1.260120815798068,0.0002543250036965844
Eagle 043 Ah Ag,KDE6213XF-185,41x8_6_2400_51_460,1.7,0.43,0.415,0.871,91.85,877.07,28.00,82.45,16.64,9521.26,340.05,16.89,67.04,640.14,15.92,222.18,8.90,2900.00,182.16,21.65,35.79,341.76,5.45,222.09,2.55,286.70,52.63,33.49,2755.00,50.00,0.01,0.01,7.191232355870562,82.45,1.1687411387703694,0.0002529039847081312
Eagle 043 Ah Ag,KDE6213XF-185,41x9_2_2200_51_350,1.7,0.43,0.415,0.347,96.53,921.77,28.00,73.43,16.46,9422.34,336.51,17.76,70.63,674.44,16.02,150.51,8.84,2900.00,180.98,22.66,37.85,361.48,5.55,150.42,2.55,292.31,52.63,34.75,2755.00,50.00,0.01,0.01,5.095232355870562,73.43,1.4690633598866243,0.0002555644705952275
Eagle 043 Ah Ag,KDE6213XF-185,41x9_3_2200_51_370,1.7,0.43,0.415,0.479,93.13,889.34,28.00,74.73,16.59,9494.10,339.08,17.13,68.04,649.75,15.95,164.56,8.88,2900.00,181.83,21.94,36.38,347.41,5.48,164.47,2.55,288.31,52.63,33.86,2755.00,50.00,0.01,0.01,5.623232355870561,74.73,1.3546900645329571,0.00025362746254571194
Eagle 043 Ah Ag,KDE6213XF-185,41x9_4_2200_51_390,1.7,0.43,0.415,0.612,90.24,861.70,28.00,75.42,16.70,9555.27,341.26,16.60,65.83,628.67,15.89,176.84,8.92,2900.00,182.56,21.31,35.12,335.38,5.41,176.68,2.55,284.89,52.63,33.08,2755.00,50.00,0.01,0.01,6.155232355870561,75.42,1.2490305726903879,0.0002520072671863096
Eagle 043 Ah Ag,KDE6213XF-185,41x9_5_2200_51_410,1.7,0.43,0.415,0.745,87.61,836.65,28.00,75.89,16.79,9610.71,343.24,16.12,63.85,609.72,15.83,188.84,8.95,2900.00,183.22,20.74,34.00,324.68,5.36,188.75,2.55,281.84,52.63,32.37,2755.00,50.00,0.01,0.01,6.687232355870561,75.89,1.156828905955525,0.0002505535485374665
Eagle 043 Ah Ag,KDE6213XF-185,41x9_6_2200_51_420,1.7,0.43,0.415,0.876,86.22,823.38,28.00,76.18,16.85,9640.06,344.29,15.86,62.79,599.59,15.80,195.74,8.97,2900.00,183.57,20.44,33.39,318.90,5.32,195.66,2.55,280.20,52.63,31.98,2755.00,50.00,0.01,0.01,7.211232355870562,76.18,1.076867999621981,0.0002497894217084435
Eagle 043 Ah Ag,KDE6213XF-185,48x10_2_2000_51_510,1.7,0.43,0.415,0.491,70.61,674.31,28.00,71.24,17.42,9969.91,356.07,12.99,51.14,488.38,15.47,225.52,9.16,2900.00,187.51,17.01,26.94,257.24,4.99,225.41,2.55,262.66,52.63,27.52,2755.00,50.00,0.01,0.01,5.671232355870561,71.24,1.2804937477807554,0.00024152554273036204
Eagle 043 Ah Ag,KDE6213XF-185,48x10_3_2000_51_550,1.7,0.43,0.415,0.692,67.34,643.09,28.00,72.15,17.54,10039.00,358.54,12.39,48.71,465.18,15.40,251.14,9.20,2900.00,188.34,16.27,25.60,244.48,4.92,251.03,2.55,259.03,52.63,26.52,2755.00,50.00,0.01,0.01,6.475232355870562,72.15,1.1358264316946312,0.00023986166118145815
Eagle 043 Ah Ag,KDE6213XF-185,48x10_4_2000_51_580,1.7,0.43,0.415,0.892,65.16,622.20,28.00,72.64,17.63,10085.23,360.19,11.99,47.08,449.62,15.35,270.13,9.23,2900.00,188.91,15.77,24.70,235.90,4.88,270.02,2.55,256.59,52.63,25.83,2755.00,50.00,0.01,0.01,7.275232355870562,72.64,1.0177941721390469,0.00023876287514922682
